St_ID,St_Flag,Name,Elevation,El_Flag,Long,Lat,Jan,Feb,Mar,April,May,June,July,Aug,Sept,Oct,Nov,Dec,Annual
295,NA,ZZ CORNWALL,2000, ,-121.456566,50.696179,-9999,-9999,-9999,-9999,-9999,-9999,34,22,-9999,-9999,-9999,-9999,-9999
297,NA,LYTTON FS,295, ,-121.5867,50.2317,-9999,-9999,-9999,-9999,23,20,19,17,18,-9999,-9999,-9999,-9999
298,NA,FINTRY,670, ,-119.48,50.2067,-9999,-9999,-9999,-9999,35,40,28,31,22,-9999,-9999,-9999,-9999
300,NA,GOLDBRIDGE,731, ,-122.835,50.8533,-9999,-9999,-9999,-9999,15,30,22,27,24,-9999,-9999,-9999,-9999
302,NA,ASPEN GROVE,1065, ,-120.62,49.948,-9999,-9999,-9999,-9999,33,35,28,22,25,-9999,-9999,-9999,-9999
303,NA,ZZ DEWDROP,1200, ,-120.595081,50.799597,-9999,-9999,-9999,-9999,19,38,-9999,-9999,-9999,-9999,-9999,-9999,-9999
304,NA,ZZ RED PLATE,12, ,-120.6,50.8,-9999,-9999,-9999,-9999,40,56,-9999,-9999,-9999,-9999,-9999,-9999,-9999
305,NA,SPARKS LAKE,1036, ,-120.8667,50.9233,-9999,-9999,-9999,-9999,38,51,43,32,30,-9999,-9999,-9999,-9999
306,NA,FRENCH BAR (,1341, ,-122.255,51.03,-9999,-9999,-9999,-9999,44,46,40,39,31,-9999,-9999,-9999,-9999
307,NA,LEIGHTON LK,1204, ,-120.8367,50.6167,-9999,-9999,-9999,-9999,40,48,35,28,32,-9999,-9999,-9999,-9999
308,NA,ZZ MANITOU,1432, ,-122.7683,51.0517,-9999,-9999,-9999,-9999,-9999,43,48,33,39,-9999,-9999,-9999,-9999
309,NA,GWYNETH LAKE,1250, ,-122.88,50.7967,-9999,-9999,-9999,-9999,33,36,31,38,37,-9999,-9999,-9999,-9999
310,NA,ZZ DOT,853, ,-121.1533,50.2633,-9999,-9999,-9999,-9999,27,28,20,20,19,-9999,-9999,-9999,-9999
311,NA,MCLEAN LK.,1128, ,-121.3583,50.7917,-9999,-9999,-9999,-9999,33,41,32,29,28,-9999,-9999,-9999,-9999
312,NA,ZZ WENTWORTH,1646, ,-120.4867,50.9683,-9999,-9999,-9999,-9999,-9999,-9999,61,50,57,-9999,-9999,-9999,-9999
313,NA,ZZ CAHILTY D,1615, ,-119.838,50.888,-9999,-9999,-9999,-9999,-9999,-9999,49,55,63,-9999,-9999,-9999,-9999
316,NA,NAHATLATCH,1400, ,-122.0207,49.9018,-9999,-9999,-9999,-9999,60,50,35,39,60,-9999,-9999,-9999,-9999
317,NA,ALLISON PASS,1215, ,-120.7667,49.0633,-9999,-9999,-9999,-9999,42,48,30,29,40,-9999,-9999,-9999,-9999
320,NA,ZZ TYNER,1402, ,-120.9267,50.3133,-9999,-9999,-9999,-9999,40,47,28,25,24,-9999,-9999,-9999,-9999
321,NA,GREENSTONE H,1829, ,-120.64,50.6117,-9999,-9999,-9999,-9999,26,39,35,23,21,-9999,-9999,-9999,-9999
322,NA,AFTON,780, ,-120.4817,50.6733,-9999,-9999,-9999,-9999,25,40,33,21,23,-9999,-9999,-9999,-9999
323,NA,ZZ MID-SLOPE,1250, ,-120.51487,50.584843,-9999,-9999,-9999,-9999,38,51,36,25,38,-9999,-9999,-9999,-9999
324,NA,ZZ BOSTON BA,150, ,-121.435,49.855,-9999,-9999,-9999,-9999,32,35,18,23,29,-9999,-9999,-9999,-9999
325,NA,STEMWINDER,579, ,-120.1533,49.38,-9999,-9999,-9999,-9999,33,46,29,36,25,-9999,-9999,-9999,-9999
326,NA,PASKA LAKE,1440, ,-120.674,50.504,-9999,-9999,-9999,-9999,43,47,41,30,36,-9999,-9999,-9999,-9999
328,NA,PENTICTON RS,427, ,-119.5533,49.5183,-9999,-9999,-9999,-9999,36,53,30,29,25,-9999,-9999,-9999,-9999
330,NA,ZZ ABERDEEN,1402, ,-118.9833,50.1233,-9999,-9999,-9999,-9999,55,72,61,45,43,-9999,-9999,-9999,-9999
332,NA,ZZ CHAIN LAK,1014, ,-120.278502,49.686986,-9999,-9999,-9999,-9999,46,56,39,32,29,-9999,-9999,-9999,-9999
333,NA,ZZ CHOPAKA,359, ,-119.726548,49.000571,-9999,-9999,-9999,-9999,31,33,22,12,11,-9999,-9999,-9999,-9999
334,NA,MCCUDDY,1067, ,-119.415,49.1483,-9999,-9999,-9999,-9999,47,58,34,26,25,-9999,-9999,-9999,-9999
336,NA,ZZ IDA BELL,1250, ,-119.1767,49.7367,-9999,-9999,-9999,-9999,103,67,39,34,39,-9999,-9999,-9999,-9999
338,NA,ZZ AGUR LAKE,1189, ,-119.825,49.57,-9999,-9999,-9999,-9999,38,44,31,27,24,-9999,-9999,-9999,-9999
341,NA,ZZ KAL LK. I,457, ,-119.2767,50.2367,-9999,-9999,-9999,-9999,36,35,26,28,35,-9999,-9999,-9999,-9999
343,NA,HOWARD,838, ,-118.6594,52.3721,-9999,-9999,-9999,-9999,35,48,50,49,56,-9999,-9999,-9999,-9999
344,NA,SEYMOUR ARM,549, ,-118.915,51.2733,-9999,-9999,-9999,-9999,72,105,72,67,67,-9999,-9999,-9999,-9999
345,NA,ZZ BIG MOUTH,832, ,-118.3612,51.8288,-9999,-9999,-9999,-9999,-9999,80,95,82,76,-9999,-9999,-9999,-9999
346,NA,SALMON ARM,527, ,-119.235,50.685,-9999,-9999,-9999,-9999,47,58,38,38,40,-9999,-9999,-9999,-9999
347,NA,ZZ SICAMOUS,364, ,-118.959036,50.84405,-9999,-9999,-9999,-9999,-9999,90,67,49,-9999,-9999,-9999,-9999,-9999
348,NA,ZZ LAMMERS,450, ,-119.459136,51.397733,-9999,-9999,-9999,-9999,40,61,75,54,53,-9999,-9999,-9999,-9999
349,NA,ZZ LAFORME C,590, ,-118.209016,51.224008,-9999,-9999,-9999,-9999,-9999,66,64,62,-9999,-9999,-9999,-9999,-9999
350,NA,ZZ TFL 33,1250, ,-118.9633,50.92,-9999,-9999,-9999,-9999,87,103,68,58,79,-9999,-9999,-9999,-9999
351,NA,ZZ SIMARD (N,1768, ,-118.6467,50.6117,-9999,-9999,-9999,-9999,-9999,-9999,-9999,59,69,-9999,-9999,-9999,-9999
352,NA,CURWEN CREEK,1250, ,-118.4233,50.6033,-9999,-9999,-9999,-9999,122,103,77,70,75,-9999,-9999,-9999,-9999
353,NA,ZZ LAMBERTON,1097, ,-119.3983,51.01,-9999,-9999,-9999,-9999,-9999,89,69,48,68,-9999,-9999,-9999,-9999
354,NA,ZZ YARD CREE,1300, ,-118.700748,50.896591,-9999,-9999,-9999,-9999,-9999,-9999,120,94,90,-9999,-9999,-9999,-9999
355,NA,ZZ GOLDSTREA,632, ,-118.6578,51.7453,-9999,-9999,-9999,-9999,61,61,73,65,69,-9999,-9999,-9999,-9999
357,NA,ZZ KINGFISHE,640, ,-118.7583,50.6983,-9999,-9999,-9999,-9999,-9999,-9999,49,43,52,-9999,-9999,-9999,-9999
360,NA,ZZ TRACY CRE,1067, ,-119.44,51.265,-9999,-9999,-9999,-9999,-9999,63,64,42,61,-9999,-9999,-9999,-9999
361,NA,TSAR CREEK,1200, ,-118.1025,51.9972,-9999,-9999,-9999,-9999,40,45,70,67,59,-9999,-9999,-9999,-9999
362,NA,MABEL LK II,488, ,-118.7733,50.3517,-9999,-9999,-9999,-9999,51,66,47,39,46,-9999,-9999,-9999,-9999
363,NA,REVELSTOKE F,680, ,-118.2172,51.0603,-9999,-9999,-9999,-9999,63,69,68,61,76,-9999,-9999,-9999,-9999
364,NA,ZZ SOR-NIE,761, ,-118.1855,51.4708,-9999,-9999,-9999,-9999,-9999,83,87,74,73,-9999,-9999,-9999,-9999
365,NA,ZZ ORIG CRAW,1000, ,-117.943,50.7288,-9999,-9999,-9999,-9999,53,61,50,43,56,-9999,-9999,-9999,-9999
366,NA,WHISKEY,1300, ,-116.785,51.0653,-9999,-9999,-9999,-9999,33,60,41,46,43,-9999,-9999,-9999,-9999
367,NA,MARION,1300, ,-116.3638,51.0422,-9999,-9999,-9999,-9999,43,75,50,64,50,-9999,-9999,-9999,-9999
373,NA,ZZ DRIFTWOOD,938, ,-116.338,50.8458,-9999,-9999,-9999,-9999,36,52,43,39,34,-9999,-9999,-9999,-9999
374,NA,SUCCOUR CREE,1000, ,-117.5417,51.7162,-9999,-9999,-9999,-9999,27,40,41,49,42,-9999,-9999,-9999,-9999
375,NA,ZZ DONALD CR,1300, ,-117.1638,51.4312,-9999,-9999,-9999,-9999,51,53,55,47,51,-9999,-9999,-9999,-9999
377,NA,ZZ NAKUSP RS,651, ,-117.7763,50.2525,-9999,-9999,-9999,-9999,62,79,61,43,48,-9999,-9999,-9999,-9999
378,NA,ZZ RIONDEL,701, ,-116.851,49.747,-9999,-9999,-9999,-9999,55,63,39,36,48,-9999,-9999,-9999,-9999
379,NA,GOLD HILL,800, ,-117.0645,50.3658,-9999,-9999,-9999,-9999,57,70,55,49,54,-9999,-9999,-9999,-9999
380,NA,POWDER CREEK,1019, ,-116.8551,49.9065,-9999,-9999,-9999,-9999,58,68,41,54,48,-9999,-9999,-9999,-9999
383,NA,FALLS CK,790, ,-117.8799,50.383,-9999,-9999,-9999,-9999,68,91,43,54,48,-9999,-9999,-9999,-9999
384,NA,HOWSER,1300, ,-117.0017,50.3663,-9999,-9999,-9999,-9999,58,80,59,56,58,-9999,-9999,-9999,-9999
385,NA,DUNCAN,1376, ,-117.1805,50.7808,-9999,-9999,-9999,-9999,57,89,71,72,78,-9999,-9999,-9999,-9999
387,NA,TROUT LAKE,991, ,-117.4645,50.6213,-9999,-9999,-9999,-9999,59,78,56,53,59,-9999,-9999,-9999,-9999
388,NA,KETTLE II,1341, ,-118.625,49.96,-9999,-9999,-9999,-9999,68,80,53,45,48,-9999,-9999,-9999,-9999
390,NA,BEAVERDELL,807, ,-119.0883,49.457,-9999,-9999,-9999,-9999,43,54,31,21,25,-9999,-9999,-9999,-9999
391,NA,8 MILE,1338, ,-118.5783,49.4328,-9999,-9999,-9999,-9999,72,62,40,28,38,-9999,-9999,-9999,-9999
392,NA,GRAND FORKS,630, ,-118.4156,49.0307,-9999,-9999,-9999,-9999,50,52,30,24,24,-9999,-9999,-9999,-9999
393,NA,NICOLL,866, ,-118.3603,49.5267,-9999,-9999,-9999,-9999,61,64,41,29,34,-9999,-9999,-9999,-9999
394,NA,ROCK CREEK,609, ,-118.9367,49.052,-9999,-9999,-9999,-9999,50,49,24,26,20,-9999,-9999,-9999,-9999
396,NA,OCTOPUS CREE,1432, ,-118.081,49.699,-9999,-9999,-9999,-9999,75,83,57,38,42,-9999,-9999,-9999,-9999
398,NA,CRESTON,683, ,-116.4958,49.038,-9999,-9999,-9999,-9999,47,50,30,23,27,-9999,-9999,-9999,-9999
400,NA,ZZ REDFISH,580, ,-117.043402,49.615821,-9999,-9999,-9999,-9999,-9999,62,40,44,40,-9999,-9999,-9999,-9999
401,NA,GOATFELL,1098, ,-116.1638,49.1253,-9999,-9999,-9999,-9999,64,73,44,31,36,-9999,-9999,-9999,-9999
402,NA,PENDOREILLE,813, ,-117.4128,49.053,-9999,-9999,-9999,-9999,71,79,38,35,37,-9999,-9999,-9999,-9999
404,NA,SMALLWOOD,997, ,-117.4475,49.4967,-9999,-9999,-9999,-9999,69,78,46,44,45,-9999,-9999,-9999,-9999
405,NA,ZZ EDGEWOOD,456, ,-118.142168,49.769624,-9999,-9999,-9999,-9999,-9999,-9999,-9999,47,-9999,-9999,-9999,-9999,-9999
406,NA,SLOCAN,1230, ,-117.44,49.7847,-9999,-9999,-9999,-9999,66,80,50,40,46,-9999,-9999,-9999,-9999
407,NA,NANCY GREEN,1397, ,-117.9942,49.2545,-9999,-9999,-9999,-9999,78,85,54,37,39,-9999,-9999,-9999,-9999
410,NA,ZZ BLUE LAKE,1301, ,-116.0217,50.1722,-9999,-9999,-9999,-9999,44,57,44,39,30,-9999,-9999,-9999,-9999
411,NA,PALLISER,1100, ,-115.658,50.49,-9999,-9999,-9999,-9999,46,76,42,40,35,-9999,-9999,-9999,-9999
412,NA,ELKO,775, ,-115.2433,49.2833,-9999,-9999,-9999,-9999,50,72,46,31,35,-9999,-9999,-9999,-9999
413,NA,ZZ INVERMERE,835, ,-116.026667,50.508333,-9999,-9999,-9999,-9999,34,46,36,28,23,-9999,-9999,-9999,-9999
414,NA,ZZ FLATHEAD,1216, ,-114.478385,49.001765,-9999,-9999,-9999,-9999,-9999,-9999,41,31,44,-9999,-9999,-9999,-9999
416,NA,ZZ KIKOMUN P,794, ,-115.235506,49.240592,-9999,-9999,-9999,-9999,47,55,39,27,29,-9999,-9999,-9999,-9999
418,NA,FLATHEAD 2,1311, ,-114.5372,49.0708,-9999,-9999,-9999,-9999,47,73,49,35,45,-9999,-9999,-9999,-9999
419,NA,JOHNSON LAKE,853, ,-115.7367,49.922,-9999,-9999,-9999,-9999,36,53,36,28,29,-9999,-9999,-9999,-9999
421,NA,DEWAR CREEK,1608, ,-116.383,49.7845,-9999,-9999,-9999,-9999,69,83,52,48,55,-9999,-9999,-9999,-9999
422,NA,ZZ BULL,1326, ,-115.1388,49.9025,-9999,-9999,-9999,-9999,46,74,55,43,48,-9999,-9999,-9999,-9999
425,NA,EMILY CREEK,1190, ,-115.9772,50.1451,-9999,-9999,-9999,-9999,38,60,33,28,39,-9999,-9999,-9999,-9999
426,NA,CRANBROOK FS,996, ,-115.848,49.6673,-9999,-9999,-9999,-9999,38,49,32,24,30,-9999,-9999,-9999,-9999
427,NA,NASS CAMP,191, ,-128.9933,55.2883,-9999,-9999,-9999,-9999,42,51,45,71,102,-9999,-9999,-9999,-9999
428,NA,KISPIOX,335, ,-127.6467,55.435,-9999,-9999,-9999,-9999,60,75,73,66,63,-9999,-9999,-9999,-9999
429,NA,CEDARVALE,274, ,-128.3133,55.0267,-9999,-9999,-9999,-9999,35,39,31,44,71,-9999,-9999,-9999,-9999
430,NA,VAN DYKE,305, ,-129.0967,56.0167,-9999,-9999,-9999,-9999,63,53,54,74,104,-9999,-9999,-9999,-9999
431,NA,UPPER KISPIO,410, ,-128.0417,55.6,-9999,-9999,-9999,-9999,42,63,59,60,58,-9999,-9999,-9999,-9999
432,NA,BELL-IRVING,450, ,-129.2933,56.3483,-9999,-9999,-9999,-9999,52,62,79,95,107,-9999,-9999,-9999,-9999
433,NA,CRANBERRY,500, ,-128.705,55.5767,-9999,-9999,-9999,-9999,42,46,45,64,79,-9999,-9999,-9999,-9999
436,NA,ZZ KELLY LAK,870, ,-120.032737,55.240291,-9999,-9999,-9999,-9999,29,77,87,69,35,-9999,-9999,-9999,-9999
437,NA,NOEL,988, ,-120.4861,55.2958,-9999,-9999,-9999,-9999,44,55,82,60,44,-9999,-9999,-9999,-9999
438,NA,ELK MOUNTAIN,437, ,-125.5114,59.3337,-9999,-9999,-9999,-9999,68,109,95,65,62,-9999,-9999,-9999,-9999
440,NA,FIRESIDE,731, ,-127.3349,59.7227,-9999,-9999,-9999,-9999,33,53,61,52,43,-9999,-9999,-9999,-9999
441,NA,ZZ COAL RIVE,510, ,-126.916961,59.657382,-9999,-9999,-9999,-9999,29,51,60,32,-9999,-9999,-9999,-9999,-9999
443,NA,ZZ GOOD HOPE,771, ,-129.28767,59.294191,-9999,-9999,-9999,-9999,-9999,70,53,45,-9999,-9999,-9999,-9999,-9999
444,NA,KETCHIKA,687, ,-127.125,58.727,-9999,-9999,-9999,-9999,35,43,73,48,30,-9999,-9999,-9999,-9999
445,NA,BOYA LAKE,730, ,-129.11,59.3683,-9999,-9999,-9999,-9999,25,37,54,35,31,-9999,-9999,-9999,-9999
524,NA,ZZ BR 304,8, ,-125.6,49.1,-9999,-9999,-9999,-9999,184,205,113,144,224,-9999,-9999,-9999,-9999
525,NA,ZZ TM 35,0, ,-125.7,49.2,-9999,-9999,-9999,-9999,201,210,106,139,221,-9999,-9999,-9999,-9999
526,NA,ZZ SNUG,10, ,-125.032584,49.016784,-9999,-9999,-9999,-9999,154,152,81,93,193,-9999,-9999,-9999,-9999
527,NA,ZZ TSULQUATE,220, ,-127.580917,50.72388,-9999,-9999,-9999,-9999,-9999,97,60,-9999,126,-9999,-9999,-9999,-9999
530,NA,ZZ CYPRE,0, ,-125.9014,49.27975,-9999,-9999,-9999,-9999,206,129,68,102,125,-9999,-9999,-9999,-9999
531,NA,ZZ MOOYAH BA,8, ,-126.455753,49.630461,-9999,-9999,-9999,-9999,251,179,75,-9999,-9999,-9999,-9999,-9999,-9999
535,NA,ZZ WHISKEY C,0, ,-124,50,-9999,-9999,-9999,-9999,63,37,18,36,30,-9999,-9999,-9999,-9999
541,NA,ZZ GILLIES B,97, ,-124.518327,49.698024,-9999,-9999,-9999,-9999,51,44,31,39,40,-9999,-9999,-9999,-9999
542,NA,ZZ BUCKLEY M,200, ,-124.9,49.5,-9999,-9999,-9999,-9999,55,54,26,32,53,-9999,-9999,-9999,-9999
545,NA,ZZ WATERLOO,600, ,-123.911925,48.665096,-9999,-9999,-9999,-9999,-9999,-9999,-9999,31,62,-9999,-9999,-9999,-9999
546,NA,ZZ HORNBY IS,7, ,-124.674411,49.497467,-9999,-9999,-9999,-9999,-9999,33,26,30,30,-9999,-9999,-9999,-9999
547,NA,ZZ GABRIOLA,25, ,-123.8333,49.1867,-9999,-9999,-9999,-9999,48,45,19,23,35,-9999,-9999,-9999,-9999
561,NA,ZZ SECURITY,100, ,-127.47468,51.373094,-9999,-9999,-9999,-9999,141,189,103,124,-9999,-9999,-9999,-9999,-9999
563,NA,ZZ CLYAK RIV,150, ,-127.353267,51.919284,-9999,-9999,-9999,-9999,-9999,162,118,140,-9999,-9999,-9999,-9999,-9999
565,NA,ZZ DOC CREEK,80, ,-127.641962,51.964597,-9999,-9999,-9999,-9999,180,202,145,165,304,-9999,-9999,-9999,-9999
579,NA,ZZ CAMP 2 BA,1, ,-126.8,52.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,93,133,-9999,-9999,-9999,-9999
580,NA,ZZ NEECHANZ,20, ,-126.673923,51.653598,-9999,-9999,-9999,-9999,-9999,56,64,-9999,-9999,-9999,-9999,-9999,-9999
581,NA,ZZ SHEEMAHAN,100, ,-126.423182,51.801785,-9999,-9999,-9999,-9999,64,69,47,83,-9999,-9999,-9999,-9999,-9999
582,NA,ZZ WASH WASH,100, ,-126.652786,51.857454,-9999,-9999,-9999,-9999,-9999,83,65,100,191,-9999,-9999,-9999,-9999
583,NA,ZZ TALEOMEY,90, ,-126.583367,52.010748,-9999,-9999,-9999,-9999,-9999,46,-9999,-9999,-9999,-9999,-9999,-9999,-9999
584,NA,ZZ KIMSQUIT,20, ,-127.0976,52.889285,-9999,-9999,-9999,-9999,58,50,53,88,162,-9999,-9999,-9999,-9999
586,NA,ZZ BELLA COO,30, ,-126.718999,52.35882,-9999,-9999,-9999,-9999,44,51,34,51,76,-9999,-9999,-9999,-9999
589,NA,ZZ KITIMAT R,13, ,-128.646045,54.04887,-9999,-9999,-9999,-9999,53,52,55,76,-9999,-9999,-9999,-9999,-9999
599,NA,FORT NELSON,382, ,-122.575,58.8376,-9999,-9999,-9999,-9999,49,79,73,57,43,-9999,-9999,-9999,-9999
601,NA,ZZ MESILINKA,750, ,-124.494016,56.131215,-9999,-9999,-9999,-9999,-9999,-9999,56,-9999,-9999,-9999,-9999,-9999,-9999
602,NA,ZZ PHILIP,1030, ,-123.7214,55.021811,-9999,-9999,-9999,-9999,-9999,52,48,47,46,-9999,-9999,-9999,-9999
603,NA,ZZ BLACKWATE,730, ,-123.686135,55.555512,-9999,-9999,-9999,-9999,-9999,45,58,59,-9999,-9999,-9999,-9999,-9999
606,NA,ZZ SAKENICHE,840, ,-125.815662,55.131126,-9999,-9999,-9999,-9999,-9999,-9999,61,55,-9999,-9999,-9999,-9999,-9999
607,NA,ZZ TAKATOOT,950, ,-125.078414,55.091983,-9999,-9999,-9999,-9999,-9999,-9999,46,39,-9999,-9999,-9999,-9999,-9999
612,NA,ZZ RIKKI,790, ,-123.77716,54.412571,-9999,-9999,-9999,-9999,-9999,-9999,55,29,-9999,-9999,-9999,-9999,-9999
618,NA,ZZ SILVERN C,910, ,-127.394724,54.782823,-9999,-9999,-9999,-9999,-9999,56,54,39,58,-9999,-9999,-9999,-9999
620,NA,ZZ BABINE CA,920, ,-125.452641,54.386231,-9999,-9999,-9999,-9999,-9999,51,35,42,33,-9999,-9999,-9999,-9999
621,NA,ZZ DECKER LA,900, ,-125.776972,54.292036,-9999,-9999,-9999,-9999,-9999,56,47,38,34,-9999,-9999,-9999,-9999
623,NA,ZZ CORKSCREW,930, ,-124.245457,53.832409,-9999,-9999,-9999,-9999,-9999,65,77,37,41,-9999,-9999,-9999,-9999
625,NA,ZZ MALAPUT,1200, ,-125.624977,52.947866,-9999,-9999,-9999,-9999,-9999,-9999,-9999,46,50,-9999,-9999,-9999,-9999
627,NA,ZZ FRANK LAK,1210, ,-124.097612,53.715902,-9999,-9999,-9999,-9999,-9999,-9999,-9999,57,52,-9999,-9999,-9999,-9999
628,NA,ZZ BENTZI,840, ,-124.870519,53.759795,-9999,-9999,-9999,-9999,-9999,52,51,55,-9999,-9999,-9999,-9999,-9999
654,NA,HOLY CROSS 2,961, ,-124.7764,53.9358,-9999,-9999,-9999,-9999,-9999,49,45,48,38,-9999,-9999,-9999,-9999
668,NA,ZZ PUN (RESE,1400, ,-122.0233,53.1867,-9999,-9999,-9999,-9999,-9999,-9999,-9999,89,80,-9999,-9999,-9999,-9999
676,NA,ZZ MOFFAT,1250, ,-121.277008,52.175961,-9999,-9999,-9999,-9999,-9999,103,54,49,-9999,-9999,-9999,-9999,-9999
695,NA,ZZ LITTLE SW,1330, ,-121.554685,52.974567,-9999,-9999,-9999,-9999,-9999,93,83,62,45,-9999,-9999,-9999,-9999
698,NA,ZZ CUNNINGHA,13, ,-121,52,-9999,-9999,-9999,-9999,-9999,-9999,64,60,-9999,-9999,-9999,-9999,-9999
701,NA,ZZ KANGAROO,1158, ,-121.584358,52.716455,-9999,-9999,-9999,-9999,-9999,-9999,87,67,56,-9999,-9999,-9999,-9999
719,NA,ZZ UZTLIUS,11, ,-121.3,49.8,-9999,-9999,-9999,-9999,-9999,47,40,29,45,-9999,-9999,-9999,-9999
720,NA,ZZ TSILEUH,924, ,-121.460431,49.752953,-9999,-9999,-9999,-9999,-9999,84,54,46,-9999,-9999,-9999,-9999,-9999
729,NA,ZZ WEST FACE,13, ,-121,50,-9999,-9999,-9999,-9999,-9999,-9999,42,19,-9999,-9999,-9999,-9999,-9999
748,NA,ZZ CAYENNE,520, ,-119.308756,51.324895,-9999,-9999,-9999,-9999,-9999,-9999,73,47,69,-9999,-9999,-9999,-9999
749,NA,ZZ FINN CREE,1180, ,-119.139683,51.998173,-9999,-9999,-9999,-9999,-9999,109,132,72,86,-9999,-9999,-9999,-9999
764,NA,ZZ CARIBOU,1635, ,-117.207733,51.143607,-9999,-9999,-9999,-9999,-9999,52,51,53,39,-9999,-9999,-9999,-9999
767,NA,ZZ GOLD RIVE,8, ,-117.1,51.7,-9999,-9999,-9999,-9999,-9999,-9999,46,52,40,-9999,-9999,-9999,-9999
768,NA,ZZ SULLIVAN,750, ,-117.915058,51.953093,-9999,-9999,-9999,-9999,-9999,-9999,71,65,-9999,-9999,-9999,-9999,-9999
774,NA,ZZ VOWELL,1406, ,-116.9,50.9,-9999,-9999,-9999,-9999,-9999,45,48,59,58,-9999,-9999,-9999,-9999
788,NA,ROUND PRAIRI,1647, ,-114.8997,50.0867,-9999,-9999,-9999,-9999,45,69,43,39,40,-9999,-9999,-9999,-9999
789,NA,NEGRO CK,1572, ,-115.9872,49.4539,-9999,-9999,-9999,-9999,56,72,51,38,46,-9999,-9999,-9999,-9999
790,NA,WHITE RIVER,1357, ,-115.266,50.185,-9999,-9999,-9999,-9999,49,72,52,41,53,-9999,-9999,-9999,-9999
791,NA,CHERRY LAKE,1372, ,-115.542,49.188,-9999,-9999,-9999,-9999,55,70,36,21,39,-9999,-9999,-9999,-9999
793,NA,CARIBOO CK,1518, ,-117.2303,51.1767,-9999,-9999,-9999,-9999,52,62,53,53,50,-9999,-9999,-9999,-9999
802,NA,ZZ CANAL FLA,813, ,-115.826926,50.15807,-9999,-9999,-9999,-9999,28,42,41,32,34,-9999,-9999,-9999,-9999
816,NA,ZZ GAIL CREE,1080, ,-127.191892,55.503485,-9999,-9999,-9999,-9999,-9999,-9999,54,61,-9999,-9999,-9999,-9999,-9999
817,NA,ZZ WEEGEE,2, ,-129.4,56.4,-9999,-9999,-9999,-9999,-9999,33,45,50,99,-9999,-9999,-9999,-9999
832,NA,CHURN CREEK,1100, ,-122.3202,51.4027,-9999,-9999,-9999,-9999,34,36,41,25,23,-9999,-9999,-9999,-9999
836,NA,AUGUST LAKE,855, ,-120.4571,49.4335,-9999,-9999,-9999,-9999,22,38,34,24,26,-9999,-9999,-9999,-9999
838,NA,AKOKLI CREEK,821, ,-116.7464,49.4358,-9999,-9999,-9999,-9999,-9999,71,33,34,34,-9999,-9999,-9999,-9999
865,NA,BRISCO,930, ,-116.2449,50.8193,-9999,-9999,-9999,-9999,54,71,38,50,32,-9999,-9999,-9999,-9999
866,NA,BLAEBERRY,861, ,-117.0571,51.4357,-9999,-9999,-9999,-9999,55,63,51,52,42,-9999,-9999,-9999,-9999
868,NA,BIG-MOUTH 2,1091, ,-118.5914,51.8533,-9999,-9999,-9999,-9999,-9999,60,79,75,59,-9999,-9999,-9999,-9999
873,NA,CRAWFORD,887, ,-117.9578,50.765,-9999,-9999,-9999,-9999,52,57,45,34,43,-9999,-9999,-9999,-9999
876,NA,IDA BELL III,1300, ,-119.1242,49.7672,-9999,-9999,-9999,-9999,70,78,39,42,44,-9999,-9999,-9999,-9999
882,NA,SICAMOUS,1050, ,-119.0017,50.8636,-9999,-9999,-9999,-9999,84,83,73,75,68,-9999,-9999,-9999,-9999
886,NA,GOATHAVEN,1051, ,-115.2144,49.6673,-9999,-9999,-9999,-9999,57,65,53,55,62,-9999,-9999,-9999,-9999
903,NA,CARROTT LAKE,1000, ,-124.4403,53.4,-9999,-9999,-9999,-9999,-9999,73,61,40,33,-9999,-9999,-9999,-9999
904,NA,HAGENSBORG I,50, ,-126.5897,52.3872,-9999,-9999,-9999,-9999,57,62,41,88,91,-9999,-9999,-9999,-9999
934,NA,MESACHIE 2,210, ,-124.1361,48.8181,-9999,-9999,-9999,-9999,89,53,39,38,76,-9999,-9999,-9999,-9999
944,NA,TS SAN JUAN,296, ,-124.2006,48.5711,-9999,-9999,-9999,-9999,-9999,-9999,-9999,83,113,-9999,-9999,-9999,-9999
945,NA,TS NAKA CREE,510, ,-126.4336,50.3689,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,70,-9999,-9999,-9999,-9999
AKI,NA,Akie nr the,760, ,-124.895556,57.188333,40,24,23,22,36,56,66,59,48,45,38,35,493
AKN,NA,Aiken Lake,970, ,-125.741667,56.436667,52,33,31,26,35,51,54,51,47,59,57,52,547
ALU,NA,Alouette Lak,125, ,-122.486214,49.287442,361,199,251,200,152,114,76,81,84,222,345,272,2356
ASH,NA,Elsie Lk for,340, ,-125.143833,49.440556,364,245,253,146,92,66,38,51,71,266,405,362,2359
BAR,NA,Barnes Ck,1620, ,-118.349217,50.066017,100,64,79,82,102,120,83,67,80,89,111,96,1072
BCK,NA,Bear Ck Res.,419, ,-123.913889,48.503333,446,259,252,172,96,63,41,56,100,262,497,369,2613
BIR,NA,Columbia R.,410, ,-117.716389,49.177778,69,36,46,46,56,53,31,21,30,40,78,84,589
BMN,NA,Brenda Mines,1460, ,-119.988889,49.868056,68,44,53,41,50,61,41,41,39,47,89,77,651
