ID1,ID2,Latitude,Longitude,Elevation
1160670,IDFxh2,51.183333,-120.116669,426
1160673,IDFxh2,51.233333,-120.150002,377
1162785,IDFxh2,50.5,-119.5,866
1163340,IDFxh2,50.75,-121.583336,960
1166JFR,IDFxh2,50.716667,-119.949997,949
1168880,IDFxh2,50.46889,-119.750603,622
116NJ97,IDFxh2,50.533333,-119.800003,886
116033,IDFxh2,50.005,-120.412224,1077
240,IDFxh2,51.169578,-120.127335,378
273,IDFxh2,50.126937,-120.359497,1501
286,IDFxh2,50.8033,-119.629997,647
302,IDFxh2,49.948,-120.620003,1072
310,IDFxh2,50.2633,-121.153297,845
311,IDFxh2,50.7917,-121.358299,1113
294,IDFxh2,50.0875,-120.745697,703
1161470,IDFxh2,50.816667,-119.683334,374
1165197,IDFxh2,50.516667,-119.849998,864
1165224,IDFxh2,50.783333,-120.183334,856
305,IDFxh2,50.9233,-120.866699,957
1C06,IDFxh2,50.9078,-121.817902,1209
we89,IDFxh2,50.467435,-119.764473,627
1165030,IDFxh2,51.04667,-120.221703,366
1114742,IDFxh2,50.333333,-121.550003,794
1124860,IDFxh2,50.383333,-120.800003,1011
116413,IDFxh2,50.268889,-120.833611,971
15124,IDFxh2,50.07611,-121.547501,350
21123,IDFxh2,51.11271,-120.135818,386
116411,IDFxh2,50.205833,-120.023056,948
286,IDFxh2,50.8033,-119.629997,647
294,IDFxh2,50.0875,-120.745697,703
302,IDFxh2,49.948,-120.620003,1072
310,IDFxh2,50.2633,-121.153297,845
311,IDFxh2,50.7917,-121.358299,1113
do107,IDFxh2,50.204722,-120.024719,951
116033,IDFxh2,50.005,-120.412224,1077
116220,IDFxh2,50.788889,-120.897224,866
22123,IDFxh2,50.87278,-119.571114,368
1140876,IDFxh4,49.01683,-118.228302,500
413,IDFxk,50.508333,-116.026665,838
802,IDFxk,50.15807,-115.826927,812
1154410,IDFxk,50.63083,-116.061401,935
1153655,IDFxk,50.5,-116.033333,842
1151288,IDFxk,50.15,-115.816666,817
417,IDFxk,50.5128,-116.055298,948
37091,IDFxk,50.73828,-116.176468,842
109A4NG,IDFxm,52.54139,-122.488602,536
1095015,IDFxm,52.37974,-122.373596,485
1095820,IDFxm,52.116667,-121.933334,746
1096775,IDFxm,52.016667,-122.51667,1015
209,IDFxm,52.0767,-123.271698,748
210,IDFxm,51.96,-122.510002,916
1080284,IDFxm,52.083333,-123.283333,751
1086695,IDFxm,52.15,-123.699997,874
1094719,IDFxm,51.966667,-122.349998,930
1098939,IDFxm,52.133333,-122.166664,673
1098943,IDFxm,52.15,-122.166664,621
1098946,IDFxm,52.133333,-122.150002,594
832,IDFxm,51.4027,-122.320198,1086
209,IDFxm,52.0767,-123.271698,748
210,IDFxm,51.96,-122.510002,916
832,IDFxm,51.4027,-122.320198,1086
109978,IDFxm,52.506944,-122.422218,536
109232,IDFxm,51.46,-122.506111,924
1080284,IDFxm,52.083333,-123.283333,751
1164717,IDFxw,51.066667,-121.333336,826
FST,IDFxx2,49.611228,-115.634613,767
419,IDFxx2,49.922,-115.736702,855
1158692,IDFxx2,49.47307,-115.459396,757
1154200,IDFxx2,49.733333,-115.783333,912
426,IDFxx2,49.6673,-115.848,992
1154909,IDFxx2,49.6375,-115.956902,954
1155490,IDFxx2,49.016667,-115.150002,815
1154203,IDFxx2,49.633333,-115.966667,937
1150690,IDFxx2,49.22611,-115.220596,799
1152102,IDFxx2,49.61222,-115.781898,931
419,IDFxx2,49.922,-115.736702,855
426,IDFxx2,49.6673,-115.848,992
FST,IDFxx2,49.611228,-115.634613,767
115119,IDFxx2,49.225833,-115.216667,798
glac15,IMAun,51.17592,-116.049896,2641
glac5,IMAun,50.27375,-117.231697,2481
glac6,IMAun,50.4264,-115.105598,2828
glac11,IMAun,50.81562,-123.332603,2234
glac13,IMAun,51.33401,-117.924698,2338
glac14,IMAun,50.9018,-117.253601,2565
glac20,IMAun,52.45601,-119.626198,2319
glac22,IMAun,52.01604,-117.571198,2403
glac28,IMAun,52.99682,-120.834503,2147
glac29,IMAun,53.10768,-120.309303,2312
2G03P,IMAunp,49.1,-120.766998,1891
1D06P,IMAunp,50.533,-122.932999,1788
2G03,IMAunp,49.0944,-120.770599,1930
15321,IMAunp,49.23,-121.084167,1606
25226,IMAunp,49.60083,-121.090828,1697
2G03P,IMAunp,49.1,-120.766998,1891
1D06P,IMAunp,50.533,-122.932999,1788
1D08,MHmm1,49.5803,-122.315804,1211
3B02A,MHmm1,49.2478,-124.591599,1268
SEY,MHmm1,49.3683,-122.949402,1017
1D16,MHmm1,49.3168,-122.069801,1147
3A19,MHmm1,49.5368,-123.052002,1178
3B01,MHmm1,49.6532,-125.207298,1110
3B10,MHmm1,49.5249,-125.703499,1017
3B18,MHmm1,49.7067,-125.695099,1047
3B23P,MHmm1,48.9667,-124.282997,1017
1025234,MHmm1,49.75,-125.283333,1225
1066420,MHmm1,56.05,-130.016663,560
1102253,MHmm1,49.4,-123.199997,1043
1102254,MHmm1,49.4,-123.183334,1298
1102255,MHmm1,49.4,-123.199997,1043
25,MHmm1,48.9417,-124.106697,1023
STV,MHmm1,49.623667,-122.402054,1053
11121,MHmm1,49.40431,-123.191437,1213
102128,MHmm1,48.945556,-124.001945,1028
102310,MHmm1,50.227778,-126.362778,1198
102328,MHmm1,49.855278,-125.874443,1163
102329,MHmm1,49.857222,-125.873611,1303
102330,MHmm1,49.860833,-125.87278,1443
102425,MHmm1,49.053333,-124.343613,1350
25,MHmm1,48.9417,-124.106697,1023
STV,MHmm1,49.623667,-122.402054,1053
11122,MHmm1,49.41003,-123.196358,1427
11125,MHmm1,49.53414,-123.21833,1304
1025234,MHmm1,49.75,-125.283333,1225
3B23P,MHmm1,48.9667,-124.282997,1017
102007,MHmm1,49.762222,-125.296387,1229
1066420,MHmm1,56.05,-130.016663,560
3A17P,MHmm2,51.35,-124.967003,1332
1D09,MHmm2,49.2299,-121.579498,1394
1D11P,MHmm2,49.583,-121.216667,1334
579,MHmm2,52.2,-126.800003,956
1D17P,MHmm2,49.033,-121.717003,1530
3A25P,MHmm2,50.15,-123.432999,1378
1078L3D,MHmm2,56.65,-130.449997,900
4B12,MHmm2,56.2467,-130.066101,832
1100879,MHmm2,50.1,-122.900002,1759
1100Q7Q,MHmm2,50.1,-122.916664,1518
TIE,MHmm2,51.3528,-124.977798,1428
1108987,MHmm2,50.083333,-122.949997,1604
51123,MHmm2,56.11017,-129.515213,1023
51128,MHmm2,56.10347,-129.632965,440
25221,MHmm2,49.5941,-121.09948,1229
1D11P,MHmm2,49.583,-121.216667,1334
1D17P,MHmm2,49.033,-121.717003,1530
3A17P,MHmm2,51.35,-124.967003,1332
3A25P,MHmm2,50.15,-123.432999,1378
51127,MHmm2,56.10631,-129.653885,551
1078L3D,MHmm2,56.65,-130.449997,900
glac24,MHmmp,53.27345,-128.504395,1185
51121,MHmmp,56.11833,-129.667496,1247
51124,MHmmp,56.11714,-129.526413,1343
52322,MHmmp,54.30161,-129.443329,1426
107290,MHwh1,54.280556,-130.319443,615
HUR,MSdc1,50.730489,-122.942154,1007
309,MSdc1,50.7967,-122.879997,1193
1C14,MSdc1,50.7747,-122.788002,1382
1C39,MSdc1,50.8452,-123.458702,1393
1080930,MSdc1,50.783333,-122.816666,1181
309,MSdc1,50.7967,-122.879997,1193
BRI,MSdc1,50.856111,-123.450279,1378
1080930,MSdc1,50.783333,-122.816666,1181
1172525,MSdk,51.483333,-117.150002,816
1173210,MSdk,51.29833,-116.981697,786
117R00F,MSdk,51.383333,-116.533333,1237
117R00G,MSdk,51.433333,-116.533333,1300
1179009,MSdk,51.4,-116.550003,1213
790,MSdk,50.185,-115.265999,1373
366,MSdk,51.0653,-116.785004,1361
411,MSdk,50.49,-115.657997,1023
422,MSdk,49.9025,-115.138802,1352
866,MSdk,51.4357,-117.057098,854
2C01,MSdk,50.6638,-115.959999,1379
115536,MSdk,50.259722,-114.948608,1468
1154400,MSdk,50.883333,-116.050003,1171
2A03A,MSdk,51.387,-116.5159,1312
1154405,MSdk,50.65,-116.01667,1282
37221,MSdk,50.45472,-116.251999,1147
366,MSdk,51.0653,-116.785004,1361
411,MSdk,50.49,-115.657997,1023
422,MSdk,49.9025,-115.138802,1352
790,MSdk,50.185,-115.265999,1373
866,MSdk,51.4357,-117.057098,854
37125,MSdk,51.27278,-116.760002,1116
115536,MSdk,50.259722,-114.948608,1468
330,MSdm1,50.1233,-118.983299,1359
336,MSdm1,49.7367,-119.176697,1237
2.00E+02,MSdm1,49.4972,-119.088898,1254
2F03,MSdm1,49.788,-119.193497,1266
2F07,MSdm1,49.9984,-119.215797,1358
2F08,MSdm1,49.6163,-119.422699,1548
2F19,MSdm1,50.1151,-119.280899,1365
2F20,MSdm1,49.282,-119.328003,1403
112126,MSdm1,49.604167,-119.42083,1555
1131410,MSdm1,49.5,-119.083336,1181
876,MSdm1,49.7672,-119.124199,1247
1136813,MSdm1,49.116667,-119.150002,1162
1121620,MSdm1,49.683333,-119.533333,1228
1125570,MSdm1,50.133333,-119,1314
336,MSdm1,49.7367,-119.176697,1237
330,MSdm1,50.1233,-118.983299,1359
876,MSdm1,49.7672,-119.124199,1247
33099,MSdm1,49.75778,-119.126389,1198
112006,MSdm1,49.114722,-119.329445,1256
112125,MSdm1,49.623611,-119.412498,1591
112126,MSdm1,49.604167,-119.42083,1555
279,MSdm2,49.715,-120.866699,1398
281,MSdm2,50.4,-121.57,1575
282,MSdm2,49.7667,-120.4217,1457
290,MSdm2,50.4133,-119.996696,1488
1C01,MSdm2,49.815,-120.874001,994
2F01,MSdm2,49.7379,-120.183098,1428
2F02,MSdm2,49.8127,-120.015503,1306
2F14,MSdm2,50.0697,-119.698898,1440
2F18,MSdm2,49.8635,-119.983902,1453
2F21,MSdm2,50.2823,-119.648399,1407
2F24,MSdm2,49.9906,-119.808899,1492
283,MSdm2,49.8683,-119.993301,1462
2G05,MSdm2,49.7374,-120.544197,1600
2G06,MSdm2,49.4988,-120.795601,1477
1126077,MSdm2,49.866667,-120,1493
BMN,MSdm2,49.868056,-119.988892,1448
282,MSdm2,49.7667,-120.4217,1457
283,MSdm2,49.8683,-119.993301,1462
290,MSdm2,50.4133,-119.996696,1488
BMN,MSdm2,49.868056,-119.988892,1448
116Q20D,MSdm3,50.883333,-119.883331,1268
789,MSdw,49.4539,-115.987198,1545
1152653,MSdw,50.016667,-114.916664,1255
1152899,MSdw,50.14861,-114.855003,1588
115568,MSdw,49.849167,-114.895836,1248
410,MSdw,50.1722,-116.021698,1274
414,MSdw,49.001765,-114.478386,1212
418,MSdw,49.0708,-114.537201,1333
788,MSdw,50.0867,-114.899696,1546
791,MSdw,49.188,-115.542,1291
2C04,MSdw,49.7197,-116.014702,1580
115506,MSdw,49.743611,-114.843056,1595
115571,MSdw,49.651944,-114.714447,1364
165201,MSdw,49.079167,-114.525002,1286
1157630,MSdw,49.74528,-114.882797,1137
1155403,MSdw,49.75,-114.883331,1127
1154195,MSdw,49.683333,-115.98333,1111
1157631,MSdw,49.74536,-114.886002,1135
410,MSdw,50.1722,-116.021698,1274
418,MSdw,49.0708,-114.537201,1333
788,MSdw,50.0867,-114.899696,1546
789,MSdw,49.4539,-115.987198,1545
791,MSdw,49.188,-115.542,1291
165201,MSdw,49.079167,-114.525002,1286
165215,MSdw,49.0325,-114.583336,1377
115568,MSdw,49.849167,-114.895836,1248
115571,MSdw,49.651944,-114.714447,1364
115505,MSdw,49.738333,-114.84861,1375
115506,MSdw,49.743611,-114.843056,1595
115507,MSdw,49.305556,-114.933334,1144
115504,MSdw,49.729167,-114.84861,1197
284,MSmw1,49.9317,-121.118301,1008
284,MSmw1,49.9317,-121.118301,1008
2F11,MSxk1,49.5509,-119.967903,1651
1123390,MSxk1,49.36944,-120.021896,1652
319,MSxk1,49.3083,-120.2183,1392
320,MSxk2,50.3133,-120.926697,1359
1C19,MSxk2,50.4535,-121.054497,1618
1C25,MSxk2,50.4589,-120.497101,1471
1C32,MSxk2,51.0986,-120.6092,1464
1C09A,MSxk2,50.5039,-120.9758,1547
1165225,MSxk2,50.8,-120.133331,1583
1123468,MSxk2,50.5,-121,1402
326,MSxk2,50.504,-120.674004,1488
320,MSxk2,50.3133,-120.926697,1359
326,MSxk2,50.504,-120.674004,1488
306,MSxk3,51.03,-122.254997,1665
1116204,MSxk3,51.033333,-121.800003,1621
306,MSxk3,51.03,-122.254997,1665
221,MSxv,52.7101,-124.4823,1473
222,MSxv,51.4517,-122.661697,1604
222,MSxv,51.4517,-122.661697,1604
3A24P,MSxv,51.7833,-124.616997,1610
111078,MSxv,51.25,-123.116669,1696
10808G0,MSxv,51.266667,-123.099998,1751
1127800,PPxh1,49.566667,-119.650002,449
328,PPxh1,49.5183,-119.553299,488
1127830,PPxh1,49.566667,-119.633331,373
112FN0M,PPxh1,49.4675,-120.511902,698
112G8L1,PPxh1,49.56372,-119.638397,411
1128758,PPxh1,49.833333,-119.633331,442
1128958,PPxh1,50.03667,-119.416298,506
1120M47,PPxh1,49.583333,-119.566666,651
1123930,PPxh1,49.9,-119.466667,404
1123965,PPxh1,49.95,-119.383331,415
1123970,PPxh1,49.95,-119.383331,415
1123975,PPxh1,49.883333,-119.466667,356
1123980,PPxh1,49.866667,-119.416664,437
1123981,PPxh1,49.783333,-119.533333,545
1123982,PPxh1,49.85,-119.449997,353
1123984,PPxh1,49.866667,-119.400002,461
1123990,PPxh1,49.866667,-119.550003,522
1123992,PPxh1,49.866667,-119.48333,344
1123993,PPxh1,49.85,-119.566666,574
11239R0,PPxh1,49.95,-119.400002,503
1125381,PPxh1,49.55,-119.566666,480
1125700,PPxh1,50.04,-119.413902,501
1125703,PPxh1,49.8,-119.51667,423
1125707,PPxh1,49.816667,-119.48333,374
1125712,PPxh1,49.35,-119.533333,454
1126070,PPxh1,49.783333,-119.716667,344
1126071,PPxh1,49.78267,-119.7145,342
1126078,PPxh1,49.70033,-119.741203,369
1126145,PPxh1,49.483333,-119.583336,363
1126150,PPxh1,49.46306,-119.602203,343
1126160,PPxh1,49.5,-119.599998,345
1126510,PPxh1,49.4675,-120.511902,698
SBC22,PPxh1,50.063203,-119.414536,474
SBC34,PPxh1,49.613667,-119.684639,500
328,PPxh1,49.5183,-119.553299,488
SBC13,PPxh1,49.838374,-119.446388,435
SBC25,PPxh1,49.202333,-119.847534,416
SBC8,PPxh1,49.879864,-119.373222,494
SBC9,PPxh1,49.943325,-119.354164,493
SBC10,PPxh1,49.912417,-119.421043,454
SBC12,PPxh1,49.872875,-119.421539,433
SBC20,PPxh1,49.821304,-119.624519,402
SBC23,PPxh1,50.041193,-119.42453,538
SBC32,PPxh1,49.498417,-119.564423,434
112096,PPxh1,49.85,-119.550003,460
112118,PPxh1,49.779167,-119.558334,519
112303,PPxh1,49.856111,-119.440277,369
112098,PPxh1,49.8125,-119.49028,400
SBC35,PPxh1,49.585028,-119.654251,470
1163400,PPxh2,50.916667,-120.183334,714
1168667,PPxh2,50.933333,-120.25,353
116C8P0,PPxh2,50.6,-120.199997,853
116L87J,PPxh2,50.816667,-120.300003,342
280,PPxh2,50.6717,-121.888298,409
297,PPxh2,50.2317,-121.5867,144
1166527,PPxh2,50.683333,-119.816666,381
1114619,PPxh2,50.68372,-121.934097,251
1114620,PPxh2,50.7,-121.933334,398
1114622,PPxh2,50.533333,-121.76667,297
1114626,PPxh2,50.7,-121.933334,398
1114627,PPxh2,50.666667,-121.916664,209
1114739,PPxh2,50.22444,-121.581902,228
1114740,PPxh2,50.233333,-121.566666,413
1114741,PPxh2,50.233333,-121.583336,154
1114743,PPxh2,50.4,-121.683334,322
1114745,PPxh2,50.25694,-121.607803,173
1114746,PPxh2,50.22444,-121.581902,228
1125075,PPxh2,50.2,-120.883331,763
1125590,PPxh2,50.166667,-120.633331,642
sp107,PPxh2,50.141111,-121.025833,531
280,PPxh2,50.6717,-121.888298,409
297,PPxh2,50.2317,-121.5867,144
su107,PPxh2,50.145833,-120.933334,557
392,PPxh3,49.0307,-118.415604,618
394,PPxh3,49.052,-118.936699,610
1133275,PPxh3,49.016667,-118.466667,517
1133270,PPxh3,49.033333,-118.466667,531
1134130,PPxh3,49.066667,-118.933334,815
392,PPxh3,49.0307,-118.415604,618
394,PPxh3,49.052,-118.936699,610
206,SBPSdc,52.535,-123.25,1152
1080289,SBPSdc,52.55,-123.183334,1164
1086550,SBPSdc,52.99167,-122.955299,919
206,SBPSdc,52.535,-123.25,1152
109022,SBPSdc,53.341667,-123.630554,847
1080289,SBPSdc,52.55,-123.183334,1164
109924,SBPSmc,53.166667,-125.474998,999
116HFF6,SBPSmk,51.3265,-120.839203,1074
1097646,SBPSmk,52.18389,-121.686401,1032
109032,SBPSmk,53.026389,-122.744446,1301
213,SBPSxc,52.4567,-125.303299,1105
214,SBPSxc,51.953035,-124.88562,943
1080432,SBPSxc,52.516667,-125.083336,1237
1084350,SBPSxc,51.983333,-124.933334,921
1088009,SBPSxc,51.9,-124.599998,921
208,SBPSxc,51.9067,-124.605003,980
208,SBPSxc,51.9067,-124.605003,980
213,SBPSxc,52.4567,-125.303299,1105
1080432,SBPSxc,52.516667,-125.083336,1237
1080431,SBPSxc,52.466667,-125.316666,1092
1178CL9,SBSdh1,52.85,-119.25,1019
1178339,SBSdh1,52.816667,-119.25,787
11783L9,SBSdh1,52.833333,-119.25,825
1094950,SBSdh1,53.266667,-120.150002,739
1094955,SBSdh1,53.366667,-120.25,771
1094962,SBSdh1,53.266667,-120.133331,724
194,SBSdh1,52.87,-119.297302,782
195,SBSdh1,53.295,-120.152199,713
196,SBSdh1,53.019554,-119.571037,773
1092578,SBSdh1,53.133333,-119.849998,758
109QJ3G,SBSdh1,53,-119.533333,746
194,SBSdh1,52.87,-119.297302,782
195,SBSdh1,53.295,-120.152199,713
109321,SBSdh1,52.696667,-119.244446,867
109802,SBSdh1,53.008333,-119.519447,784
1096660,SBSdh2,53,-119,1249
109932,SBSdh2,52.983333,-118.983612,1078
621,SBSdk,54.292036,-125.77697,911
628,SBSdk,53.759795,-124.870522,837
654,SBSdk,53.9358,-124.776398,960
1A16,SBSdk,54.2383,-125.739197,819
1B05,SBSdk,53.7736,-125.9879,877
107001,SBSdk,54.316667,-126.125,798
107393,SBSdk,54.393056,-126.718056,585
109928,SBSdk,53.616667,-124.933334,878
eutsuk,SBSdk,53.23395,-126.113266,859
kennyd,SBSdk,53.5803,-124.946053,856
1070573,SBSdk,54.44639,-125.459702,711
1074800,SBSdk,54.733333,-127.066666,569
1076638,SBSdk,54.616667,-126.900002,530
1077500,SBSdk,54.82472,-127.1828,524
1077505,SBSdk,54.733333,-127.099998,526
1077508,SBSdk,54.783333,-127.083336,589
1078070,SBSdk,54.65,-126.833336,683
1078074,SBSdk,54.733333,-127.01667,675
1081788,SBSdk,54.016667,-126.133331,719
1083285,SBSdk,53.916667,-125.916664,880
1085280,SBSdk,53.983333,-126.383331,719
1085415,SBSdk,53.683333,-124.833336,716
1085835,SBSdk,53.77217,-125.996597,867
1085836,SBSdk,53.77189,-125.996696,862
1087600,SBSdk,54.033333,-125.76667,719
1087974,SBSdk,53.866667,-125.866669,899
1088007,SBSdk,53.3,-124.73333,936
1088970,SBSdk,53.833333,-126.216667,899
1091169,SBSdk,54.233333,-125.76667,710
1091170,SBSdk,54.25,-125.800003,701
1091174,SBSdk,54.38317,-125.958702,715
1092685,SBSdk,54.033333,-124.216667,703
1092905,SBSdk,53.883333,-124.583336,696
1097888,SBSdk,54.633333,-124.699997,681
1098490,SBSdk,54.05,-124,679
1098492,SBSdk,54.033333,-124,671
1098D90,SBSdk,54.03333,-124.016701,669
1098DR0,SBSdk,54.083333,-124.26667,691
178,SBSdk,53.9867,-126.521698,746
158,SBSdk,54.0555,-124.010201,680
162,SBSdk,54.4117,-126.626701,592
181,SBSdk,54.2567,-125.754997,824
1073612,SBSdk,54.383333,-126.716667,588
1073615,SBSdk,54.39639,-126.667801,594
55091,SBSdk,54.19167,-125.536392,708
158,SBSdk,54.0555,-124.010201,680
162,SBSdk,54.4117,-126.626701,592
654,SBSdk,53.9358,-124.776398,960
eutsuk,SBSdk,53.23395,-126.113266,859
kennyd,SBSdk,53.5803,-124.946053,856
107001,SBSdk,54.316667,-126.125,798
107002,SBSdk,54.333333,-126.125,829
107164,SBSdk,54.200556,-126.856667,656
107256,SBSdk,54.5125,-126.334724,672
109245,SBSdk,53.766667,-124.631943,713
109246,SBSdk,54.041667,-124.344444,704
109168,SBSdk,54.125,-125.291664,712
109186,SBSdk,53.986111,-124.505554,726
109861,SBSdk,54.245833,-125.695831,909
109136,SBSdk,54.066667,-124.033333,677
109911,SBSdk,54.031944,-124.027779,667
107393,SBSdk,54.393056,-126.718056,585
107254,SBSdk,54.422222,-126.665276,822
109903,SBSdk,53.625,-124.891113,906
109901,SBSdk,53.913889,-124.287498,765
107382,SBSdk,54.920833,-127.275002,477
107267,SBSdk,54.988056,-127.28611,558
107186,SBSdk,54.526389,-126.238052,901
1081788,SBSdk,54.016667,-126.133331,719
1073612,SBSdk,54.383333,-126.716667,588
1076638,SBSdk,54.616667,-126.900002,530
1077505,SBSdk,54.733333,-127.099998,526
1077508,SBSdk,54.783333,-127.083336,589
1078070,SBSdk,54.65,-126.833336,683
1077500,SBSdk,54.82472,-127.1828,524
1070573,SBSdk,54.44639,-125.459702,711
1073615,SBSdk,54.39639,-126.667801,594
1166912,SBSdw1,51.84472,-120.979202,803
187,SBSdw1,53.4265,-122.591003,577
230,SBSdw1,52.33,-121.396698,797
1096635,SBSdw1,53.066667,-122.5,735
1096636,SBSdw1,53.016667,-122.666664,784
237,SBSdw1,52.335132,-121.399994,781
109077,SBSdw1,53.286111,-122.512497,731
1091235,SBSdw1,52.416667,-121.966667,861
1093475,SBSdw1,53.416667,-122.583336,584
1093599,SBSdw1,52.333333,-121.416664,782
1093600,SBSdw1,52.3625,-121.364197,781
1094125,SBSdw1,52.816667,-122.366669,704
246,SBSdw1,51.98301,-121.00589,1092
1164445,SBSdw1,51.5,-120.616669,1129
187,SBSdw1,53.4265,-122.591003,577
230,SBSdw1,52.33,-121.396698,797
109077,SBSdw1,53.286111,-122.512497,731
109043,SBSdw1,52.880556,-122.341667,1197
1160985,SBSdw2,51.466667,-120.73333,1156
1160986,SBSdw2,51.50383,-120.793503,1156
189,SBSdw2,53.4937,-123.6092,806
234,SBSdw2,51.913,-121.389,1168
1095018,SBSdw2,52.53028,-122.286697,1129
1095195,SBSdw2,52.233333,-121.48333,957
1095676,SBSdw2,52.266667,-121.716667,1023
211,SBSdw2,52.9575,-123.595802,846
1C08,SBSdw2,53.0194,-123.651703,1029
1098318,SBSdw2,52.466667,-122.616669,890
1098328,SBSdw2,52.383333,-122.083336,898
1161104,SBSdw2,51.7075,-121.082802,989
189,SBSdw2,53.4937,-123.6092,806
211,SBSdw2,52.9575,-123.595802,846
234,SBSdw2,51.913,-121.389,1168
116021,SBSdw2,51.534722,-120.952782,1130
116023,SBSdw2,51.505556,-120.800003,1164
116024,SBSdw2,51.523611,-120.730553,1161
109126,SBSdw2,53.433333,-123.133331,851
1096455,SBSdw3,53.783333,-122.849998,704
185,SBSdw3,53.653543,-122.982285,858
623,SBSdw3,53.832409,-124.245461,931
1092678,SBSdw3,54.1,-125.166664,679
1092970,SBSdw3,54.42528,-124.329697,691
1092972,SBSdw3,54.416667,-124.25,686
1096465,SBSdw3,53.966667,-122.933334,585
109C0L6,SBSdw3,54.116667,-124.75,778
109C0LF,SBSdw3,54.07833,-124.847198,679
1092676,SBSdw3,54.033333,-125.099998,984
146,SBSdw3,54.3941,-124.261002,719
159,SBSdw3,54.1546,-123.754097,833
175,SBSdw3,53.8654,-123.323303,843
41094,SBSdw3,53.83139,-123.132217,711
146,SBSdw3,54.3941,-124.261002,719
159,SBSdw3,54.1546,-123.754097,833
175,SBSdw3,53.8654,-123.323303,843
109908,SBSdw3,54.134722,-124.521667,788
109096,SBSdw3,53.955556,-123.070831,768
109101,SBSdw3,53.968056,-123.569443,764
109124,SBSdw3,54.604167,-124.202782,751
109309,SBSdw3,54.747222,-124.22361,827
109798,SBSdw3,53.660556,-123.297218,900
109140,SBSdw3,54.397222,-124.175003,736
109233,SBSdw3,54.008333,-123.083336,796
109098,SBSdw3,53.772222,-123.13472,781
1C33A,SBSmc1,52.5311,-122.271301,1176
676,SBSmc1,52.175961,-121.277008,1226
109CN9G,SBSmc1,52,-121,1259
698,SBSmc1,52,-121,1259
244,SBSmc1,51.67,-120.650002,1457
182,SBSmc2,54.805,-126.948303,864
183,SBSmc2,54.0183,-126.385002,1189
219,SBSmc2,52.9533,-124.008301,1289
618,SBSmc2,54.782823,-127.394722,909
627,SBSmc2,53.715902,-124.09761,1227
4B06,SBSmc2,54.6366,-126.298698,1132
107248,SBSmc2,54.090278,-127.352776,917
107253,SBSmc2,54.6375,-126.277779,1136
109172,SBSmc2,54.2675,-125.663887,1089
1072902,SBSmc2,55.316667,-126.616669,781
1078209,SBSmc2,54.81583,-126.163101,715
1085281,SBSmc2,53.9,-126.949997,943
1085373,SBSmc2,54.1,-127.449997,764
179,SBSmc2,53.9425,-126.927803,954
156,SBSmc2,56.3287,-127.033897,818
161,SBSmc2,53.9467,-125.866699,984
167,SBSmc2,54.3633,-125.519997,907
169,SBSmc2,55.0333,-126.800003,901
170,SBSmc2,53.5017,-125.771698,1032
172,SBSmc2,55.5533,-126.5783,1009
173,SBSmc2,55.1367,-126.2117,949
180,SBSmc2,54.07,-127.401703,797
620,SBSmc2,54.386231,-125.452644,925
156,SBSmc2,56.3287,-127.033897,818
161,SBSmc2,53.9467,-125.866699,984
164,SBSmc2,53.27,-126.169998,958
167,SBSmc2,54.3633,-125.519997,907
183,SBSmc2,54.0183,-126.385002,1189
169,SBSmc2,55.0333,-126.800003,901
170,SBSmc2,53.5017,-125.771698,1032
173,SBSmc2,55.1367,-126.2117,949
107146,SBSmc2,54.604167,-127.128334,757
107165,SBSmc2,54.181389,-126.861115,925
109200,SBSmc2,54.140278,-126.402779,967
109194,SBSmc2,54.033333,-125.26667,1087
109878,SBSmc2,53.897222,-126.99028,937
109172,SBSmc2,54.2675,-125.663887,1089
107191,SBSmc2,54.455556,-125.583336,1056
107248,SBSmc2,54.090278,-127.352776,917
109192,SBSmc2,53.855556,-126.008888,1056
107253,SBSmc2,54.6375,-126.277779,1136
107182,SBSmc2,54.723889,-126.168892,1091
109888,SBSmc2,54.175,-124.900002,1069
1072902,SBSmc2,55.316667,-126.616669,781
1078209,SBSmc2,54.81583,-126.163101,715
166,SBSmc3,53.3831,-124.5121,1123
625,SBSmc3,52.947866,-125.624977,1198
903,SBSmc3,53.4,-124.4403,1113
165,SBSmc3,53.0715,-125.412201,1093
166,SBSmc3,53.3831,-124.5121,1123
903,SBSmc3,53.4,-124.4403,1113
1096601,SBSmh,53.033333,-122.51667,548
1096630,SBSmh,53.02611,-122.510002,547
1093474,SBSmh,53.53167,-122.699402,551
1094127,SBSmh,52.81442,-122.412903,562
1096468,SBSmh,53.88,-122.767502,575
1096600,SBSmh,52.983333,-122.48333,474
1096625,SBSmh,53.02611,-122.510002,547
42091,SBSmh,52.93078,-122.438812,636
109040,SBSmh,52.795833,-122.455559,459
1091512,SBSmk1,54.1,-123.066666,787
1187861,SBSmk1,54.283333,-122.633331,730
1184790,SBSmk1,55.30528,-123.1381,697
1185020,SBSmk1,55.033333,-123.033333,700
1096450,SBSmk1,53.89083,-122.678902,683
1096458,SBSmk1,54.05,-122.73333,694
1096952,SBSmk1,54.133333,-122.650002,702
4A13,SBSmk1,55.1134,-123.894798,1012
1093777,SBSmk1,54.966667,-124.25,959
1A10,SBSmk1,53.8775,-122.678596,684
141,SBSmk1,55.5799,-124.232002,1037
