STATION,PPT_sp,PPT_sm,PPT_at,PPT_wt,Tmax_sp,Tmax_sm,Tmax_at,Tmax_wt,Tmin_sp,Tmin_sm,Tmin_at,Tmin_wt,Tave_sp,Tave_sm,Tave_at,Tave_wt,MSP,MAP,MAT,MWMT,MCMT,TD,AHM,SHM
13091,73,62,48,42,14.93333333,28.8,15.7,-0.6,-2.366666667,7.6,-2.666666667,-13.73333333,6.283333333,18.2,6.516666667,-7.166666667,22,225,5.958333333,19.85,-8.1,27.95,70.92592593,902.2727273
20708,91,94,74,73,14.9,27.16666667,14.96666667,2.9,0.433333333,8.966666667,0.366666667,-7.333333333,7.666666667,18.06666667,7.666666667,-2.216666667,32.4,332,7.795833333,19.65,-3.6,23.25,53.60190763,606.4814815
93533,199,150,174,213,9.933333333,22,9.266666667,-0.933333333,-4.466666667,4.166666667,-2.9,-11.03333333,2.733333333,13.08333333,3.183333333,-5.983333333,52.6,736,3.254166667,14.4,-7,21.4,18.00837862,273.7642586
1103324,481,255,603,688,14.16666667,22.4,14.6,6.966666667,5.466666667,12.53333333,7.133333333,1.1,9.816666667,17.46666667,10.86666667,4.033333333,97.4,2027,10.54583333,18.5,3.2,15.3,10.13607959,189.9383984
1103326,400,208,536,623,14.66666667,22.93333333,14.6,6.566666667,4.4,11.03333333,5.6,0,9.533333333,16.98333333,10.1,3.283333333,81.4,1767,9.975,17.85,2.45,15.4,11.30447085,219.2874693
1103332,493,251,652,739,13.86666667,22.23333333,13.93333333,6.266666667,4.533333333,11.2,6.066666667,0.366666667,9.2,16.71666667,10,3.316666667,97.2,2135,9.808333333,17.7,2.55,15.15,9.277907884,182.0987654
1103333,614,335,803,856,11.8,20.1,12.26666667,4.633333333,4.233333333,11.66666667,6.4,0.1,8.016666667,15.88333333,9.333333333,2.366666667,128,2608,8.9,16.9,1.85,15.05,7.246932515,132.03125
1103334,506,304,652,741,12.66666667,20.93333333,13.53333333,5.866666667,4.8,12.16666667,7,0.766666667,8.733333333,16.55,10.26666667,3.316666667,110.8,2203,9.716666667,17.85,2.55,15.3,8.94991678,161.101083
110CCCC,513,266,625,733,13.76666667,22.43333333,13.86666667,6.3,4.566666667,11.2,5.933333333,0.3,9.166666667,16.81666667,9.9,3.3,101.6,2137,9.795833333,17.9,2.45,15.45,9.263375448,176.1811024
20712,105,87,72,29,17.2,31.2,17.73333333,3.933333333,0.933333333,12.33333333,0.833333333,-10.26666667,9.066666667,21.76666667,9.283333333,-3.166666667,34.4,293,9.2375,23.45,-4.3,27.75,65.65699659,681.6860465
104LC3N,NA,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20716,111,139,69,32,13.76666667,27.53333333,14.93333333,0.466666667,-1,10.06666667,-1.1,-12.86666667,6.383333333,18.8,6.916666667,-6.2,46.8,351,6.475,20.3,-7.2,27.5,46.93732194,433.7606838
20714,79,124,60,28,14.83333333,28.4,15,0.066666667,-1.266666667,10.53333333,-1.3,-13.8,6.783333333,19.46666667,6.85,-6.866666667,41.6,291,6.558333333,20.9,-8.25,29.15,56.90148912,502.4038462
20717,106,142,54,27,14.23333333,27.16666667,15.26666667,3.766666667,-1.466666667,8.733333333,-0.533333333,-8.966666667,6.383333333,17.95,7.366666667,-2.6,44.8,329,7.275,19.35,-3.2,22.55,52.50759878,431.9196429
M102038,NA,NA,NA,NA,12.63333333,20.9,13.16666667,6.233333333,5.433333333,12.9,6.966666667,1.6,9.033333333,16.9,10.06666667,3.916666667,NA,NA,9.979166667,17.85,3.5,14.35,NA,NA
39,NA,458,NA,NA,NA,24.66666667,NA,NA,NA,11.58333333,NA,NA,NA,18.125,NA,NA,95.7,NA,NA,22.05,NA,NA,NA,230.4075235
32906,85,49,78,109,14.86666667,27,15.23333333,1.7,0.833333333,8.066666667,1,-5.366666667,7.85,17.53333333,8.116666667,-1.833333333,18.2,321,7.916666667,18.85,-3.2,22.05,55.81516096,1035.714286
32905,75,43,77,NA,13.9,25.73333333,14,0.933333333,1.766666667,10.63333333,2.533333333,-4.833333333,7.833333333,18.18333333,8.266666667,-1.95,15.2,NA,8.083333333,19.7,-3.1,22.8,NA,1296.052632
101415,733,196,1051,NA,14.23333333,22.5,14.7,NA,3.633333333,9.633333333,5.8,NA,8.933333333,16.06666667,10.25,NA,96.8,NA,NA,16.95,NA,NA,NA,175.1033058
114148,139,153,196,191,13.16666667,24.33333333,11.43333333,0.366666667,1.8,9.933333333,2.833333333,-4.166666667,7.483333333,17.13333333,7.133333333,-1.9,48.4,679,7.4625,18.3,-2.45,20.75,25.7179676,378.0991736
107255,NA,NA,NA,NA,5.566666667,16.6,4.366666667,-5.066666667,-2.7,6.566666667,-1.066666667,-9.366666667,1.433333333,11.58333333,1.65,-7.216666667,NA,NA,1.8625,12.55,-7.8,20.35,NA,NA
1063339,885,615,1641,1316,11.2,19.4,11.7,4.766666667,2.966666667,10.26666667,5.3,-0.366666667,7.083333333,14.83333333,8.5,2.2,247.2,4457,8.154166667,15.85,1.75,14.1,4.073180764,64.11812298
32907,65,42,59,85,16.16666667,28.96666667,16.5,2.1,2.4,11.83333333,3.4,-5.066666667,9.283333333,20.4,9.95,-1.483333333,14.8,251,9.5375,22,-2.7,24.7,77.83864542,1486.486486
93695,279,110,371,548,NA,NA,5.633333333,-2.533333333,-5.2,4.033333333,-2.2,-9.633333333,NA,NA,1.716666667,-6.083333333,43.6,1308,NA,NA,-6.95,NA,NA,NA
1163340,65,105,87,76,12.06666667,23.23333333,11.06666667,-1.166666667,-1.966666667,6.433333333,-2.2,-12.16666667,5.05,14.83333333,4.433333333,-6.666666667,30.8,333,4.4125,15.9,-8.3,24.2,43.28078078,516.2337662
32910,75,33,68,86,17.23333333,29.8,17.13333333,4.066666667,3.733333333,12.83333333,4.666666667,-2.8,10.48333333,21.31666667,10.9,0.633333333,13,262,10.83333333,22.8,-0.75,23.55,79.51653944,1753.846154
1103342,457,238,580,666,14.73333333,23.23333333,14.36666667,6.233333333,5.433333333,11.86666667,6.566666667,0.9,10.08333333,17.55,10.46666667,3.566666667,93.4,1941,10.41666667,18.4,2.65,15.75,10.51863301,197.0021413
20721,157,112,195,245,13.63333333,26.86666667,13.7,1.333333333,-1.733333333,5.833333333,-1,-7.433333333,5.95,16.35,6.35,-3.05,39.6,709,6.4,17.7,-4.1,21.8,23.13117066,446.969697
96223,93,131,75,35,14.13333333,27.66666667,14.53333333,0.3,0.133333333,12.3,0.733333333,-11.53333333,7.133333333,19.98333333,7.633333333,-5.616666667,43.2,334,7.283333333,21.5,-6.85,28.35,51.74650699,497.6851852
3631,NA,NA,NA,NA,13.5,27.3,14.13333333,-0.733333333,-0.933333333,10.66666667,-0.833333333,-12.5,6.283333333,18.98333333,6.65,-6.616666667,NA,NA,6.325,20.45,-7.85,28.3,NA,NA
98966,81,124,55,26,13.5,27.46666667,14.2,-0.7,-0.9,10.73333333,-0.7,-12.86666667,6.3,19.1,6.75,-6.783333333,39.6,286,6.341666667,20.6,-7.95,28.55,57.13869464,520.2020202
20728,NA,NA,NA,NA,13.93333333,27.83333333,14.53333333,-0.633333333,-0.8,10.53333333,-0.666666667,-12.66666667,6.566666667,19.18333333,6.933333333,-6.65,NA,NA,6.508333333,20.6,-7.7,28.3,NA,NA
3073070,NA,NA,NA,NA,NA,19.23333333,NA,NA,NA,9.233333333,NA,NA,NA,14.23333333,NA,NA,NA,NA,NA,15.25,NA,NA,NA,NA
93558,329,194,296,346,5.2,16.06666667,5.666666667,-3.566666667,-3.733333333,6.333333333,-1.1,-9.5,0.733333333,11.2,2.283333333,-6.533333333,72.4,1165,1.920833333,12.65,-7.2,19.85,10.23247496,174.7237569
20729,103,147,76,28,14.73333333,28.86666667,15.56666667,0.7,-1.366666667,10.86666667,-0.366666667,-13.1,6.683333333,19.86666667,7.6,-6.2,46.8,354,6.9875,21.4,-7.45,28.85,47.98728814,457.2649573
2202400,51,131,109,58,1.933333333,19.53333333,3.033333333,-15.1,-9.333333333,9,-5.033333333,-24.56666667,-3.7,14.26666667,-1,-19.83333333,39.2,349,-2.566666667,15.9,-21.85,37.75,21.29894938,405.6122449
2202405,NA,169,NA,NA,NA,20.96666667,NA,-15.1,NA,8.3,NA,-27.06666667,NA,14.63333333,NA,-21.08333333,47.8,NA,NA,16.2,-23,39.2,NA,338.9121339
107290,NA,NA,NA,NA,NA,12.43333333,NA,NA,NA,8.133333333,NA,NA,NA,10.28333333,NA,NA,NA,NA,NA,11.9,NA,NA,NA,NA
107289,NA,NA,NA,NA,NA,14.33333333,8.666666667,NA,NA,8.266666667,3.566666667,NA,NA,11.3,6.116666667,NA,NA,NA,NA,11.9,NA,NA,NA,NA
20731,118,167,78,38,13,25.86666667,13.8,2.333333333,-0.7,10.33333333,0.2,-10.6,6.15,18.1,7,-4.133333333,55.2,401,6.779166667,19.55,-5.1,24.65,41.8433084,354.1666667
1073L4F,NA,183,NA,NA,12.03333333,21.5,9.133333333,-1.733333333,-0.266666667,8.566666667,0.933333333,-8.933333333,5.883333333,15.03333333,5.033333333,-5.333333333,67,NA,5.154166667,15.85,-6.6,22.45,NA,236.5671642
13094,81,27,66,96,15.93333333,30.13333333,17.03333333,3,1.366666667,11.33333333,1.466666667,-6.933333333,8.65,20.73333333,9.25,-1.966666667,13.8,270,9.166666667,22.5,-2.75,25.25,70.98765432,1630.434783
1073347,102,161,212,173,12.5,22.53333333,9.133333333,-2.366666667,-0.633333333,8.533333333,0.933333333,-9.566666667,5.933333333,15.53333333,5.033333333,-5.966666667,54,648,5.133333333,16.45,-7.55,24,23.35390947,304.6296296
13095,269,130,250,343,12.33333333,24.83333333,13.33333333,2.033333333,-0.8,6.866666667,-0.533333333,-6.666666667,5.766666667,15.85,6.4,-2.316666667,52.2,992,6.425,17.2,-3.45,20.65,16.55745968,329.5019157
3063120,NA,NA,NA,NA,NA,19.16666667,NA,NA,NA,9.333333333,NA,NA,NA,14.25,NA,NA,NA,NA,NA,15.25,NA,NA,NA,NA
HEB,525,190,866,1055,13.3,22.76666667,12.9,4.6,3.033333333,9.733333333,4.633333333,0.033333333,8.166666667,16.25,8.766666667,2.316666667,77.8,2636,8.875,17.2,1.7,15.5,7.16047041,221.0796915
20733,189,161,152,202,8.933333333,23.8,10.3,-4.533333333,-5.066666667,5.6,-2.633333333,-15.46666667,1.933333333,14.7,3.833333333,-10,54.8,704,2.616666667,16.3,-10.9,27.2,17.92140152,297.4452555
91465,NA,NA,NA,NA,NA,24.2,NA,NA,NA,2.666666667,NA,NA,NA,13.43333333,NA,NA,NA,NA,NA,15.35,NA,NA,NA,NA
47122,NA,NA,NA,NA,9.566666667,20.7,7.833333333,-1.3,-1.9,6.366666667,-0.366666667,-7.533333333,3.833333333,13.53333333,3.733333333,-4.416666667,NA,NA,4.170833333,14.65,-5.3,19.95,NA,NA
1123360,89,131,88,75,15.7,26.66666667,13.66666667,1.366666667,2.4,11.23333333,2.633333333,-5.333333333,9.05,18.95,8.15,-1.983333333,40.6,383,8.541666667,20.05,-3.1,23.15,48.41166232,493.8423645
1123390,171,186,123,151,6.6,17.66666667,7.733333333,-1,-1.833333333,7.266666667,0.166666667,-7.9,2.383333333,12.46666667,3.95,-4.45,58.8,631,3.5875,13.85,-5.4,19.25,21.53328051,235.5442177
1A14P,310,399,590,NA,6.233333333,17.06666667,5.2,-4.033333333,-3.266666667,6.2,-1.366666667,-11.33333333,1.483333333,11.63333333,1.916666667,-7.683333333,131.8,NA,1.8375,12.55,-8.4,20.95,NA,95.22003035
109956,383,366,523,NA,6.833333333,18.46666667,5.533333333,-3.466666667,-4.233333333,5.266666667,-2.266666667,-11.6,1.3,11.86666667,1.633333333,-7.533333333,128,NA,1.816666667,12.85,-9.3,22.15,NA,100.390625
1163400,89,135,110,92,13.3,24.03333333,11.1,-0.733333333,-0.5,7.966666667,-0.466666667,-8.666666667,6.4,16,5.316666667,-4.7,43,426,5.754166667,17.15,-5.7,22.85,36.98161189,398.8372093
20735,NA,NA,NA,NA,13.7,27.53333333,14.43333333,1,0.466666667,11.6,1,-9.466666667,7.083333333,19.56666667,7.716666667,-4.233333333,NA,NA,7.533333333,21.4,-5.25,26.65,NA,NA
3583,NA,NA,NA,NA,13.23333333,26.83333333,14,1,0.166666667,11.3,0.5,-9.4,6.7,19.06666667,7.25,-4.2,NA,NA,7.204166667,20.95,-5.1,26.05,NA,NA
96330,87,112,58,27,13.76666667,27.36666667,14.4,0.966666667,-0.066666667,10.76666667,0.3,-10.16666667,6.85,19.06666667,7.35,-4.6,37.6,284,7.166666667,20.8,-5.7,26.5,60.44600939,553.1914894
1113420,270,92,429,473,14.56666667,25.33333333,13.3,2.566666667,5.3,14.2,6.533333333,-1.633333333,9.933333333,19.76666667,9.916666667,0.466666667,37.8,1264,10.02083333,21,-0.55,21.55,15.83926688,555.5555556
15123,NA,NA,NA,NA,9.933333333,21.6,9.7,-0.533333333,1.033333333,9.733333333,2.766666667,-5.1,5.483333333,15.66666667,6.233333333,-2.816666667,NA,NA,6.141666667,17.2,-3.7,20.9,NA,NA
91461,NA,NA,NA,NA,NA,NA,6.133333333,NA,-5.966666667,5.9,-2.2,NA,NA,NA,1.966666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
106CDL0,260,136,NA,380,11.36666667,NA,NA,NA,5.8,NA,NA,NA,8.583333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25092,NA,NA,NA,NA,8.766666667,19.83333333,8.633333333,-1.133333333,-4.7,3.6,-3.633333333,-11.7,2.033333333,11.71666667,2.5,-6.416666667,NA,NA,2.458333333,12.7,-7.35,20.05,NA,NA
118,NA,223,NA,NA,NA,20.03333333,NA,NA,NA,8.633333333,NA,NA,NA,14.33333333,NA,NA,59,NA,NA,15.55,NA,NA,NA,263.559322
93568,497,187,424,667,7.666666667,19.93333333,9.233333333,-0.533333333,-0.966666667,9.366666667,1.766666667,-6.033333333,3.35,14.65,5.5,-3.283333333,78.2,1775,5.054166667,16.65,-4.15,20.8,8.481220657,212.915601
1163450,NA,172,158,135,12.63333333,23.03333333,10.53333333,-0.8,-3.033333333,5.266666667,-2.166666667,-10.96666667,4.8,14.15,4.183333333,-5.883333333,NA,NA,4.3125,15.15,-6.95,22.1,NA,NA
1033456,1521,490,2280,2591,12.3,19.63333333,13.93333333,6.166666667,3.933333333,10.96666667,6.033333333,0.733333333,8.116666667,15.3,9.983333333,3.45,218.2,6882,9.2125,16.3,2.95,13.35,2.791702993,74.70210816
13101,134,96,115,152,11.03333333,25.03333333,13.13333333,-1,-4.1,5.7,-2.9,-14.03333333,3.466666667,15.36666667,5.116666667,-7.516666667,37.6,497,4.108333333,16.95,-8.25,25.2,28.3869886,450.7978723
1063461,173,165,353,308,9.633333333,13.83333333,10.73333333,6.533333333,6.266666667,10.3,7.666666667,3.866666667,7.95,12.06666667,9.2,5.2,55.2,999,8.604166667,12.7,5.05,7.65,18.62278946,230.0724638
116029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1023462,289,145,494,559,13.03333333,21.6,13,6.1,5.133333333,11.7,6.466666667,1.533333333,9.083333333,16.65,9.733333333,3.816666667,57.2,1487,9.820833333,17.5,3.5,14,13.32941045,305.9440559
20739,205,136,227,289,13.63333333,25.76666667,12.9,1.2,0.2,7.633333333,1.166666667,-5.366666667,6.916666667,16.7,7.033333333,-2.083333333,49.8,857,7.141666667,17.85,-2.85,20.7,20.00194477,358.4337349
3033138,107,NA,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109168,NA,NA,NA,NA,NA,19.86666667,NA,NA,NA,8.1,NA,NA,NA,13.98333333,NA,NA,NA,NA,NA,14.9,NA,NA,NA,NA
503605,NA,358,1232,1060,NA,15.43333333,8.366666667,2.133333333,NA,9.266666667,3.633333333,-2.066666667,NA,12.35,6,0.033333333,NA,NA,NA,12.95,-0.35,13.3,NA,NA
93606,443,261,517,628,9.233333333,19.23333333,8.4,-0.866666667,-2.3,6.4,-0.533333333,-8.366666667,3.466666667,12.81666667,3.933333333,-4.616666667,93,1849,3.9,14.05,-6.05,20.1,7.517577069,151.0752688
3073146,NA,NA,NA,NA,7.466666667,21.73333333,4.1,-12.63333333,-6.266666667,8.233333333,-6.533333333,-24.1,0.6,14.98333333,-1.216666667,-18.36666667,NA,NA,-1,16.35,-20.5,36.85,NA,NA
3033240,145,231,107,56,10.46666667,21.76666667,11.26666667,0.5,-3.033333333,6.666666667,-2.166666667,-12.06666667,3.716666667,14.21666667,4.55,-5.783333333,71.8,539,4.175,15.25,-6.45,21.7,26.2987013,212.3955432
1123468,90,103,102,100,7.933333333,19.1,8.133333333,-0.833333333,-1.066666667,8.6,-0.233333333,-8.6,3.433333333,13.85,3.95,-4.716666667,34.4,395,4.129166667,15.05,-6.05,21.1,35.77004219,437.5
1123469,78,113,97,88,9.166666667,20.1,9.5,-0.5,-1.266666667,7.7,-0.4,-8.8,3.95,13.9,4.55,-4.65,37,376,4.4375,15.1,-6,21.1,38.39760638,408.1081081
13103,91,42,82,133,12.13333333,27.2,15.3,-0.933333333,-2.333333333,6.233333333,-2.266666667,-12.86666667,4.9,16.71666667,6.516666667,-6.9,18.2,348,5.308333333,18.5,-7.3,25.8,43.9894636,1016.483516
93519,172,129,132,171,7.1,19.8,8.3,-2.666666667,-3.9,7.6,-0.966666667,-10.3,1.6,13.7,3.666666667,-6.483333333,43.6,604,3.120833333,15.7,-7.15,22.85,21.723234,360.0917431
20746,99,142,67,37,14.56666667,28.46666667,14.3,-2.2,-0.3,12,-0.7,-15,7.133333333,20.23333333,6.8,-8.6,46.6,345,6.391666667,21.55,-10.05,31.6,47.51207729,462.4463519
20749,75,123,62,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.2,281,NA,NA,NA,NA,NA,NA
20747,114,149,75,28,12.73333333,27.13333333,13.06666667,-2.333333333,0.366666667,12.73333333,1.3,-11.66666667,6.55,19.93333333,7.183333333,-7,50.6,366,6.666666667,21.25,-8.35,29.6,45.53734062,419.9604743
187,NA,189,NA,NA,12.5,23.03333333,10.3,-0.966666667,-1.933333333,6.566666667,-1.066666667,-10.6,5.283333333,14.8,4.616666667,-5.783333333,57.6,NA,4.729166667,15.75,-6.8,22.55,NA,273.4375
1093474,118,187,184,156,12.43333333,23.23333333,10.2,-1.5,-1.2,8.233333333,0.033333333,-9.533333333,5.616666667,15.73333333,5.116666667,-5.516666667,58.2,645,5.2375,16.7,-6.65,23.35,23.62403101,286.9415808
1093475,121,190,172,124,12.4,22.7,10,-1.533333333,-1.433333333,7.566666667,-0.8,-10.9,5.483333333,15.13333333,4.6,-6.216666667,60.8,607,4.75,16.15,-7.75,23.9,24.29983526,265.625
109739,NA,NA,NA,NA,NA,21.06666667,NA,NA,NA,8.466666667,NA,NA,NA,14.76666667,NA,NA,NA,NA,NA,15.45,NA,NA,NA,NA
20751,111,147,70,32,12.46666667,25.53333333,13.63333333,2.8,-0.466666667,9.5,1.1,-8,6,17.51666667,7.366666667,-2.6,47.6,360,7.070833333,19.1,-3.05,22.15,47.41898148,401.2605042
32913,NA,242,NA,NA,NA,20.56666667,NA,NA,NA,9.6,NA,NA,NA,15.08333333,NA,NA,NA,NA,NA,16.15,NA,NA,NA,NA
1033480,713,430,1053,1067,7.233333333,13.76666667,9.433333333,4.033333333,1.733333333,7.833333333,4.666666667,-0.2,4.483333333,10.8,7.05,1.916666667,158.6,3263,6.0625,12.1,1.55,10.55,4.922617223,76.2925599
1033483,925,439,1313,1423,12.03333333,18.5,13.16666667,6.866666667,3.966666667,10.13333333,6.266666667,1.7,8,14.31666667,9.716666667,4.283333333,171.4,4100,9.079166667,15.4,3.85,11.55,4.653455285,89.84830805
1033485,NA,383,NA,NA,NA,NA,11.93333333,NA,NA,NA,6.266666667,NA,NA,NA,9.1,NA,179.2,NA,NA,NA,NA,NA,NA,NA
32915,169,74,309,449,11.4,NA,NA,-0.066666667,-2,6.333333333,-0.7,-8.466666667,4.7,NA,NA,-4.266666667,29.2,1001,NA,NA,-5.35,NA,NA,NA
1063496,231,210,370,310,9.066666667,14.1,10.93333333,6.433333333,4.9,10.73333333,7.1,2.433333333,6.983333333,12.41666667,9.016666667,4.433333333,76.2,1121,8.2125,13.35,4.15,9.2,16.24665477,175.1968504
503650,487,311,1032,843,10.2,18.2,9.966666667,4,1.333333333,9.233333333,3.666666667,-1.533333333,5.766666667,13.71666667,6.816666667,1.233333333,135.4,2673,6.883333333,14.45,0.75,13.7,6.316248909,106.7208272
13105,86,43,49,56,15.13333333,28.2,16.63333333,4,0.9,11.13333333,2.3,-6.266666667,8.016666667,19.66666667,9.466666667,-1.133333333,17.6,234,9.004166667,21.35,-2,23.35,81.21438746,1213.068182
1103510,651,337,927,1000,7.1,16.8,9.233333333,2,-0.066666667,7.433333333,2.3,-3.233333333,3.516666667,12.11666667,5.766666667,-0.616666667,134.2,2915,5.195833333,13.6,-1.45,15.05,5.212978845,101.3412817
201,NA,NA,NA,NA,NA,21.13333333,7.9,NA,NA,7.1,-1.066666667,NA,NA,14.11666667,3.416666667,NA,NA,NA,NA,15.05,NA,NA,NA,NA
112099,NA,NA,NA,NA,16.06666667,27.4,14.83333333,1.866666667,5.166666667,14.73333333,4.933333333,-3.933333333,10.61666667,21.06666667,9.883333333,-1.033333333,NA,NA,10.13333333,22.5,-2.6,25.1,NA,NA
20754,111,131,68,25,14.93333333,28.2,15.66666667,3.933333333,1.3,10.7,3.1,-5.4,8.116666667,19.45,9.383333333,-0.733333333,45.4,335,9.054166667,20.95,-1.4,22.35,56.87810945,461.4537445
654,NA,142,NA,NA,NA,19.4,7.5,NA,NA,5.866666667,-2.033333333,NA,NA,12.63333333,2.733333333,NA,NA,NA,NA,13.65,NA,NA,NA,NA
13106,66,25,40,56,18.73333333,31.86666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,187,NA,NA,NA,NA,NA,NA
93,NA,172,NA,NA,10.8,18.33333333,11.96666667,NA,2.6,9.6,5.266666667,NA,6.7,13.96666667,8.616666667,NA,79.8,NA,NA,15.05,NA,NA,NA,188.5964912
93570,406,183,416,624,6.766666667,18.63333333,7.433333333,-2,-2.333333333,7.033333333,-0.133333333,-7.7,2.216666667,12.83333333,3.65,-4.85,72.6,1629,3.4625,14.45,-5.8,20.25,8.26427256,199.0358127
118410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503695,241,266,635,496,9.266666667,17.66666667,8.7,2.033333333,1.133333333,9.333333333,3,-2.5,5.2,13.5,5.85,-0.233333333,105,1638,6.079166667,14.2,-0.7,14.9,9.816341066,135.2380952
PAOH,NA,NA,NA,NA,NA,17.03333333,NA,NA,NA,8.533333333,NA,NA,NA,12.78333333,NA,NA,NA,NA,NA,13.75,NA,NA,NA,NA
1113539,365,170,613,610,14.7,23.06666667,14.3,4.933333333,4.966666667,12.56666667,6.633333333,-0.3,9.833333333,17.81666667,10.46666667,2.316666667,68.8,1758,10.10833333,18.9,1.35,17.55,11.43818733,274.7093023
1113541,359,184,555,547,14.73333333,23.1,14.23333333,5.033333333,5.066666667,12.6,6.533333333,-0.266666667,9.9,17.85,10.38333333,2.383333333,73,1645,10.12916667,19,1.3,17.7,12.23657548,260.2739726
1113540,445,210,659,749,15.1,23.36666667,14.7,5.3,5,12.4,6.433333333,-0.333333333,10.05,17.88333333,10.56666667,2.483333333,81.8,2063,10.24583333,19.05,1.65,17.4,9.813782517,232.8850856
T29,373,172,571,532,14.5,22.96666667,13.9,5.033333333,5.8,13.43333333,7.133333333,0.166666667,10.15,18.2,10.51666667,2.6,67,1648,10.36666667,19.25,1.55,17.7,12.35841424,287.3134328
E223756,NA,NA,NA,NA,14.16666667,22.46666667,13.56666667,4.666666667,5.566666667,13.13333333,7.1,0.166666667,9.866666667,17.8,10.33333333,2.416666667,NA,NA,10.10416667,18.9,1.45,17.45,NA,NA
1113550,290,158,505,586,13.9,22.4,13.26666667,4.066666667,5.7,13.7,6.866666667,-0.433333333,9.8,18.05,10.06666667,1.816666667,62.4,1539,9.933333333,19.1,0.85,18.25,12.95213342,306.0897436
1113580,247,159,358,478,10.13333333,19.66666667,10.63333333,0.633333333,0.633333333,7.6,1.8,-4.9,5.383333333,13.63333333,6.216666667,-2.133333333,54.4,1242,5.775,14.6,-3.2,17.8,12.70128824,268.3823529
1113581,248,152,396,419,10.8,19.96666667,10.86666667,2,0.8,8.366666667,1.966666667,-4.5,5.8,14.16666667,6.416666667,-1.25,56.6,1215,6.283333333,15.25,-1.95,17.2,13.40192044,269.434629
32918,NA,NA,NA,NA,13.5,19.13333333,15.33333333,9.166666667,6,11.46666667,7.666666667,3.366666667,9.75,15.3,11.5,6.266666667,NA,NA,10.70416667,16.05,5.65,10.4,NA,NA
99130,391,120,499,704,13.53333333,19.13333333,15.36666667,9.1,6,11.53333333,7.8,3.266666667,9.766666667,15.33333333,11.58333333,6.183333333,52.2,1714,10.71666667,16.15,5.6,10.55,12.08673668,309.3869732
301C3D4,128,327,123,69,10.73333333,NA,10.4,-0.2,-3,NA,-2.333333333,-12.4,3.866666667,NA,4.033333333,-6.3,93.2,647,NA,NA,-7.35,NA,NA,NA
HRN,129,232,201,159,5.266666667,16.33333333,3.5,-6.433333333,-8.266666667,2.833333333,-6.433333333,-16.66666667,-1.5,9.583333333,-1.466666667,-11.55,69.6,721,-1.233333333,10.65,-12.6,23.25,12.15903837,153.0172414
91726,NA,NA,NA,NA,13,27.73333333,15.7,3.166666667,0.4,10.8,2.4,-5.966666667,6.7,19.26666667,9.05,-1.4,NA,NA,8.404166667,21.2,-2.05,23.25,NA,NA
1163595,97,166,NA,92,11.26666667,21.63333333,10.03333333,-1.233333333,-2.433333333,6.333333333,-1.3,-11.33333333,4.416666667,13.98333333,4.366666667,-6.283333333,51,NA,4.120833333,14.95,-7.65,22.6,NA,293.1372549
119061,NA,NA,NA,NA,7,19.26666667,5.566666667,-5.833333333,-7.633333333,4.133333333,-7.8,-19.93333333,-0.316666667,11.7,-1.116666667,-12.88333333,NA,NA,-0.654166667,12.85,-13.9,26.75,NA,NA
230,NA,164,NA,NA,12.23333333,22.76666667,10.56666667,0.033333333,-2.033333333,6.933333333,-1.633333333,-10.43333333,5.1,14.85,4.466666667,-5.2,49.8,NA,4.804166667,15.95,-6.3,22.25,NA,320.2811245
1093599,108,195,139,113,11.83333333,22.16666667,10.33333333,-1.166666667,-2.633333333,6.066666667,-2.166666667,-11.36666667,4.6,14.11666667,4.083333333,-6.266666667,61,555,4.133333333,15.15,-7.4,22.55,25.46546547,248.3606557
1093600,115,195,158,144,11.93333333,22.13333333,10.26666667,-0.733333333,-1.8,7.033333333,-0.933333333,-10.56666667,5.066666667,14.58333333,4.666666667,-5.65,60,612,4.666666667,15.5,-6.65,22.15,23.96514161,258.3333333
91932,NA,NA,NA,NA,6.733333333,20.06666667,9.466666667,-0.866666667,-5.066666667,NA,-1.9,-10.46666667,0.833333333,NA,3.783333333,-5.666666667,NA,NA,NA,NA,-6.4,NA,NA,NA
20758,89,95,96,95,14.86666667,27.86666667,15.03333333,2.4,0.5,9.5,0.9,-6.533333333,7.683333333,18.68333333,7.966666667,-2.066666667,32,375,8.066666667,20.25,-3.2,23.45,48.17777778,632.8125
92558,NA,NA,NA,NA,14.63333333,27.83333333,14.93333333,2.233333333,1,10.26666667,1.533333333,-5.733333333,7.816666667,19.05,8.233333333,-1.75,NA,NA,8.3375,20.75,-2.9,23.65,NA,NA
